State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,09/08/2024,6840,6950,6890,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,10/08/2024,6825,6975,6890,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,13/08/2024,6850,6945,6900,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,21/08/2024,6850,7050,6980,63
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,14/08/2024,9025,9165,9085,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,23/08/2024,9015,9150,9085,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,29/08/2024,9035,9150,9085,8
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,22/08/2024,2320,2450,2350,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,26/08/2024,2375,2485,2415,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,30/08/2024,2350,2465,2415,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,31/08/2024,2325,2450,2380,24
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,05/08/2024,1780,1875,1835,90
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,09/08/2024,1800,1900,1845,90
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,16/08/2024,1740,1885,1780,90
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,19/08/2024,1720,1865,1780,90
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,30/08/2024,1675,1825,1750,90
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,11/08/2024,3125,3275,3200,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,12/08/2024,3140,3265,3180,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,21/08/2024,2925,3075,3000,78
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,22/08/2024,2340,2400,2370,4
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,07/08/2024,5550,5700,5625,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,10/08/2024,5600,5700,5640,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,14/08/2024,5575,5700,5650,12
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,09/08/2024,1450,1600,1520,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,21/08/2024,1875,2000,1950,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,22/08/2024,1940,2035,1980,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,24/08/2024,2040,2150,2070,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,26/08/2024,1970,2100,2040,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,31/08/2024,2025,2150,2070,35
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,05/08/2024,2300,2365,2335,4
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,06/08/2024,2285,2375,2325,4
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,14/08/2024,2325,2415,2365,4
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,17/08/2024,2340,2425,2370,4
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,16/08/2024,5600,5700,5650,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,21/08/2024,5575,5735,5660,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,27/08/2024,5585,5725,5660,12
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,14/08/2024,5740,5850,5800,67
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,22/08/2024,5725,5850,5780,67
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,23/08/2024,5735,5885,5800,67
Uttar Pradesh,Varanasi,Varanasi,Mousambi(Sweet Lime),Mousambi,Medium,11/08/2024,3640,3800,3700,77
Uttar Pradesh,Varanasi,Varanasi,Mousambi(Sweet Lime),Mousambi,Medium,22/08/2024,3615,3750,3675,77
Uttar Pradesh,Varanasi,Varanasi,Bitter gourd,Bitter Gourd,FAQ,15/08/2024,2300,2385,2350,81
Uttar Pradesh,Varanasi,Varanasi,Bitter gourd,Bitter Gourd,FAQ,29/08/2024,2470,2585,2520,81
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,01/08/2024,8600,8850,8750,17
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,15/08/2024,8150,8375,8280,17
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,26/08/2024,8160,8375,8250,17
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,20/08/2024,2425,2535,2485,1
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,08/08/2024,1750,1835,1800,82
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,21/08/2024,1640,1765,1700,82
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,24/08/2024,1625,1765,1700,82
Uttar Pradesh,Varanasi,Varanasi,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,05/08/2024,2700,2800,2750,303
Uttar Pradesh,Varanasi,Varanasi,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,19/08/2024,2900,3000,2950,303
Uttar Pradesh,Varanasi,Varanasi,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,28/08/2024,2965,3085,3000,303
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,12/09/2024,2500,2590,2545,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,30/09/2024,2515,2600,2565,1
Uttar Pradesh,Varanasi,Varanasi,Rice,III,FAQ,10/09/2024,3140,3250,3200,3
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,24/09/2024,5750,5950,5830,67
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,26/09/2024,5800,5900,5840,67
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,10/09/2024,6750,6935,6850,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,25/09/2024,6800,6900,6850,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,28/09/2024,6830,6950,6870,63
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,11/09/2024,4840,4900,4890,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,20/09/2024,4825,4935,4870,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,21/09/2024,4750,4950,4875,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,27/09/2024,4775,4900,4860,74
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,13/09/2024,1840,1935,1880,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,28/09/2024,1650,1780,1725,35
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,07/09/2024,2515,2575,2535,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,11/09/2024,2515,2600,2545,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,28/09/2024,2530,2600,2555,1
Uttar Pradesh,Varanasi,Varanasi,Spinach,Spinach,FAQ,30/06/2024,1300,1365,1330,342
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,12/06/2024,8950,9150,9020,8
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,23/06/2024,2245,2365,2300,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,29/06/2024,2640,2785,2700,23
Uttar Pradesh,Varanasi,Varanasi,Lemon,Lemon,FAQ,13/06/2024,6350,6500,6400,310
Uttar Pradesh,Varanasi,Varanasi,Lemon,Lemon,FAQ,14/06/2024,6300,6450,6380,310
Uttar Pradesh,Varanasi,Varanasi,Capsicum,Capsicum,FAQ,14/06/2024,2940,3075,3000,164
Uttar Pradesh,Varanasi,Varanasi,Cucumbar(Kheera),Cucumbar,FAQ,17/06/2024,1575,1650,1625,159
Uttar Pradesh,Varanasi,Varanasi,Cucumbar(Kheera),Cucumbar,FAQ,24/06/2024,1640,1725,1675,159
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,03/06/2024,1650,1785,1735,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,19/06/2024,1850,2000,1920,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,30/06/2024,2100,2235,2175,24
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,19/06/2024,2065,2185,2100,23
Uttar Pradesh,Varanasi,Varanasi,Jack Fruit,Jack Fruit,Medium,27/06/2024,1800,1915,1885,182
Uttar Pradesh,Varanasi,Varanasi,Jack Fruit,Jack Fruit,Medium,29/06/2024,1820,1900,1850,182
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,29/06/2024,8050,8275,8130,259
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,10/06/2024,6600,6690,6650,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,15/06/2024,6575,6725,6655,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,17/06/2024,6550,6700,6625,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,19/06/2024,6625,6750,6685,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,22/06/2024,6700,6825,6765,6
Uttar Pradesh,Varanasi,Varanasi,Rice,III,FAQ,03/06/2024,2940,3085,2985,3
Uttar Pradesh,Varanasi,Varanasi,Rice,III,FAQ,17/06/2024,2925,3050,2985,3
Uttar Pradesh,Varanasi,Varanasi,Rice,III,FAQ,21/06/2024,3025,3125,3080,3
Uttar Pradesh,Varanasi,Varanasi,Mousambi(Sweet Lime),Mousambi,Medium,10/06/2024,3650,3825,3750,77
Uttar Pradesh,Varanasi,Varanasi,Mousambi(Sweet Lime),Mousambi,Medium,20/06/2024,3640,3750,3675,77
Uttar Pradesh,Varanasi,Varanasi,Mousambi(Sweet Lime),Mousambi,Medium,29/06/2024,3650,3800,3720,77
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,07/06/2024,4525,4645,4590,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,19/06/2024,4600,4700,4650,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,25/06/2024,4600,4700,4650,74
Uttar Pradesh,Varanasi,Varanasi,Lemon,Lemon,FAQ,27/05/2024,6250,6425,6350,310
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,13/06/2024,8840,9035,8950,17
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,20/06/2024,8850,9150,8980,17
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,24/06/2024,8850,9050,8910,17
Uttar Pradesh,Varanasi,Varanasi,Apple,Delicious,Medium,29/06/2024,8940,9075,9015,17
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,11/06/2024,2100,2200,2150,29
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,18/06/2024,2185,2250,2200,29
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,22/06/2024,2170,2250,2200,29
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,11/06/2024,8940,9075,9000,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,18/06/2024,8950,9100,9020,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,28/06/2024,9040,9200,9120,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,29/06/2024,8940,9150,9090,8
Uttar Pradesh,Varanasi,Varanasi,Pomegranate,Pomogranate,Medium,17/06/2024,7150,7385,7250,190
Uttar Pradesh,Varanasi,Varanasi,Pomegranate,Pomogranate,Medium,28/06/2024,7140,7385,7250,190
Uttar Pradesh,Varanasi,Varanasi,Karbuja(Musk Melon),Karbhuja,Medium,13/06/2024,1700,1800,1750,187
Uttar Pradesh,Varanasi,Varanasi,Karbuja(Musk Melon),Karbhuja,Medium,20/06/2024,1650,1775,1700,187
Uttar Pradesh,Varanasi,Varanasi,Linseed,Linseed,FAQ,21/06/2024,5175,5285,5220,67
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,11/06/2024,6650,6850,6750,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,24/06/2024,6650,6835,6780,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,29/06/2024,6725,6850,6785,63
Uttar Pradesh,Varanasi,Varanasi,Papaya,Papaya,Medium,10/06/2024,2800,2985,2850,72
Uttar Pradesh,Varanasi,Varanasi,Papaya,Papaya,Medium,24/06/2024,3000,3120,3060,72
Uttar Pradesh,Varanasi,Varanasi,Papaya,Papaya,Medium,26/06/2024,3040,3185,3100,72
Uttar Pradesh,Varanasi,Varanasi,Papaya,Papaya,Medium,27/06/2024,3050,3200,3120,72
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,10/06/2024,1425,1550,1485,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,14/06/2024,1640,1725,1670,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,19/06/2024,1850,1965,1900,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,21/06/2024,1900,2000,1950,35
Uttar Pradesh,Varanasi,Varanasi,Brinjal,Arkasheela Mattigulla,FAQ,24/06/2024,1940,2035,1975,35
Uttar Pradesh,Varanasi,Varanasi,Water Melon,Water Melon,Medium,10/06/2024,915,1025,975,73
Uttar Pradesh,Varanasi,Varanasi,Water Melon,Water Melon,Medium,24/06/2024,1040,1150,1075,73
Uttar Pradesh,Varanasi,Varanasi,Water Melon,Water Melon,Medium,28/06/2024,1150,1290,1220,73
Uttar Pradesh,Varanasi,Varanasi,Ginger(Green),Green Ginger,FAQ,22/06/2024,9125,9250,9150,103
Uttar Pradesh,Varanasi,Varanasi,Ginger(Green),Green Ginger,FAQ,29/06/2024,9140,9350,9255,103
Uttar Pradesh,Varanasi,Varanasi,Raddish,Raddish,FAQ,14/06/2024,1850,1945,1900,161
Uttar Pradesh,Varanasi,Varanasi,Raddish,Raddish,FAQ,20/06/2024,1840,1925,1870,161
Uttar Pradesh,Varanasi,Varanasi,Bhindi(Ladies Finger),Bhindi,FAQ,14/06/2024,1320,1400,1350,85
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,21/06/2024,2100,2275,2200,29
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,09/05/2024,1620,1730,1675,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,10/05/2024,1600,1710,1650,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,12/05/2024,1550,1675,1600,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,15/05/2024,1540,1675,1600,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,17/05/2024,1530,1650,1585,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,27/05/2024,1500,1690,1600,23
Uttar Pradesh,Varanasi,Varanasi,Litchi,Litchi,Medium,20/06/2024,6850,7085,6980,351
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,03/06/2024,1185,1325,1250,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,15/06/2024,1340,1450,1385,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,19/06/2024,1400,1500,1435,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,21/06/2024,1550,1700,1620,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,23/06/2024,1650,1785,1730,78
Uttar Pradesh,Varanasi,Varanasi,Tomato,Hybrid,FAQ,24/06/2024,1725,1850,1780,78
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,03/06/2024,14400,14650,14500,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,10/06/2024,14450,14700,14600,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,13/06/2024,14700,14900,14800,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,14/06/2024,14700,14950,14800,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,15/06/2024,14700,14935,14850,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,17/06/2024,14700,14890,14800,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,20/06/2024,14825,15000,14900,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,22/06/2024,14850,15200,14950,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,27/06/2024,14750,15350,14870,260
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,15/06/2024,10185,10300,10255,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,20/06/2024,10100,10275,10200,265
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,11/06/2024,10080,10185,10125,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,12/06/2024,10070,10185,10125,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,13/06/2024,10000,10175,10100,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,17/06/2024,10115,10200,10145,264
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,05/06/2024,7425,7590,7500,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,10/06/2024,7515,7635,7565,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,14/06/2024,7480,7650,7575,263
Uttar Pradesh,Varanasi,Varanasi,Karbuja(Musk Melon),Karbhuja,Medium,27/05/2024,1650,1775,1700,187
Uttar Pradesh,Varanasi,Varanasi,Pomegranate,Pomogranate,Medium,10/05/2024,6740,6900,6800,190
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,03/05/2024,6550,6700,6625,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,06/05/2024,6450,6650,6590,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,13/05/2024,6640,6735,6700,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,17/05/2024,6600,6785,6675,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,27/05/2024,6625,6760,6700,63
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,15/05/2024,1825,1900,1860,90
Uttar Pradesh,Varanasi,Varanasi,Banana - Green,Banana - Green,FAQ,24/05/2024,1840,1925,1885,90
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,16/05/2024,1325,1400,1375,82
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,23/05/2024,1245,1300,1280,82
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,21/05/2024,7140,7250,7185,263
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,06/05/2024,13875,14150,13990,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,10/05/2024,13900,14180,14000,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,15/05/2024,14000,14250,14150,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,18/05/2024,13900,14150,14000,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,24/05/2024,14150,14450,14300,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,31/05/2024,14270,14550,14400,260
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,07/05/2024,10000,10190,10125,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,13/05/2024,9985,10150,10100,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23/05/2024,10145,10250,10175,264
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,08/05/2024,9950,10185,10100,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,10/05/2024,9950,10200,10080,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,13/05/2024,9935,10050,10000,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,22/05/2024,10100,10250,10150,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,23/05/2024,10000,10190,10120,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,28/05/2024,10075,10185,10115,265
Uttar Pradesh,Varanasi,Varanasi,Bottle gourd,Bottle Gourd,FAQ,26/05/2024,1150,1265,1200,82
Uttar Pradesh,Varanasi,Varanasi,Bhindi(Ladies Finger),Bhindi,FAQ,17/05/2024,1350,1435,1400,85
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,14/06/2024,2240,2325,2280,4
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,27/06/2024,2240,2315,2275,4
Uttar Pradesh,Varanasi,Varanasi,Maize,Yellow,FAQ,29/06/2024,2215,2300,2260,4
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,03/06/2024,5315,5450,5380,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,12/06/2024,5400,5585,5450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,25/06/2024,5570,5720,5650,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,10/06/2024,5400,5585,5450,12
Uttar Pradesh,Varanasi,Varanasi,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/06/2024,2900,3000,2950,303
Uttar Pradesh,Varanasi,Varanasi,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,24/06/2024,3120,3200,3160,303
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,06/09/2024,3500,3675,3600,23
Uttar Pradesh,Varanasi,Varanasi,Onion,Red,FAQ,29/09/2024,4070,4250,4150,23
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,17/05/2024,2280,2365,2335,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,23/05/2024,2275,2375,2320,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,13/05/2024,2275,2385,2330,1
Uttar Pradesh,Varanasi,Varanasi,Garlic,Garlic,FAQ,20/05/2024,9450,9750,9600,25
Uttar Pradesh,Varanasi,Varanasi,Garlic,Garlic,FAQ,22/05/2024,9650,9825,9750,25
Uttar Pradesh,Varanasi,Varanasi,Cucumbar(Kheera),Cucumbar,FAQ,23/05/2024,950,1035,1000,159
Uttar Pradesh,Varanasi,Varanasi,Cucumbar(Kheera),Cucumbar,FAQ,24/05/2024,1020,1100,1050,159
Uttar Pradesh,Varanasi,Varanasi,Cucumbar(Kheera),Cucumbar,FAQ,26/05/2024,1000,1090,1050,159
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,18/05/2024,8020,8165,8070,259
Uttar Pradesh,Varanasi,Varanasi,Jack Fruit,Jack Fruit,Medium,26/05/2024,1750,1835,1800,182
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,09/05/2024,1670,1780,1720,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,11/05/2024,1680,1790,1750,24
Uttar Pradesh,Varanasi,Varanasi,Potato,Badshah,FAQ,12/05/2024,1700,1790,1750,24
Uttar Pradesh,Varanasi,Varanasi,Water Melon,Water Melon,Medium,13/05/2024,1040,1125,1080,73
Uttar Pradesh,Varanasi,Varanasi,Water Melon,Water Melon,Medium,24/05/2024,950,1035,1000,73
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,25/05/2024,8925,9050,8980,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,27/05/2024,8940,9975,9900,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,30/05/2024,8935,9080,9000,8
